Station Code,Latitude,Longitude,Month,groundwater_level,temperature_c,rainfall_mm,soil_ph,clay_percent,sand_percent,silt_percent,organic_carbon,nitrogen,elevation_m
10108,12.80139,77.70833,2024-03-01,24.5,26.84233870967742,0.0,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-04-01,24.6,29.11847222222222,0.5,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-05-01,25.6,26.43239247311828,159.9,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-06-01,24.3,23.76,135.2,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-07-01,23.8,22.695026881720427,146.7,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-08-01,24.3,23.10483870967742,160.7,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-09-01,24.7,23.492083333333333,47.7,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-10-01,24.6,22.63965053763441,230.9,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-11-01,24.0,21.71333333333333,34.5,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2024-12-01,24.2,21.29180107526882,86.9,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-01-01,24.9,20.01599462365592,9.9,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-02-01,24.5,22.199255952380952,0.0,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-03-01,25.3,25.12701612903226,22.7,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-04-01,25.6,26.0,15.8,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-05-01,24.3,24.436155913978496,119.4,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-06-01,24.0,23.405277777777776,75.1,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-07-01,24.0,22.726881720430107,150.0,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-08-01,22.4,22.33494623655914,139.4,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-09-01,23.4,22.539722222222224,101.2,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-10-01,20.4,22.451344086021503,183.3,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-11-01,20.1,21.397777777777776,37.0,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10108,12.80139,77.70833,2025-12-01,21.5,19.593145161290323,7.8,6.5,16.5,55.2,13.1,8.9,0.89,882.0
10203,12.97778,77.59722,2021-01-01,8.95,21.05349462365591,27.1,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-02-01,9.4,21.645238095238096,17.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-03-01,10.0,25.397849462365592,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-04-01,11.15,26.26111111111112,76.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-05-01,11.43,25.1228494623656,109.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-06-01,11.43,23.650416666666665,113.8,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-07-01,11.35,22.618145161290325,180.8,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-08-01,9.4,22.743145161290325,185.6,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-09-01,8.7,22.806944444444444,117.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-10-01,6.33,22.36599462365591,296.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-11-01,5.4,21.094583333333333,296.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2021-12-01,8.2,20.541263440860217,21.1,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-01-01,9.0,21.309274193548383,6.1000000000000005,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-02-01,7.0,22.60848214285714,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-03-01,8.0,25.21760752688172,4.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-04-01,9.8,26.619444444444444,35.6,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-05-01,8.5,24.100134408602152,167.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-06-01,8.4,23.162916666666664,160.9,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-07-01,8.2,22.276478494623657,183.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-08-01,7.6,22.256720430107528,248.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-09-01,7.8,22.291666666666668,97.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-10-01,6.5,21.5358870967742,154.7,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-11-01,6.8,20.81611111111112,71.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2022-12-01,6.5,20.500806451612902,56.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-01-01,6.4,20.178360215053765,2.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-02-01,7.7,22.64702380952381,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-03-01,8.0,24.410483870967745,32.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-04-01,9.0,26.514444444444447,28.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-05-01,8.6,25.23534946236559,141.7,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-06-01,8.9,24.618611111111115,86.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-07-01,8.6,22.65940860215053,163.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-08-01,9.1,24.30282258064516,45.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-09-01,8.1,23.176388888888887,119.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-10-01,9.6,23.90483870967742,55.6,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-11-01,10.1,22.49805555555556,109.1,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2023-12-01,9.1,21.815725806451614,11.9,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-01-01,9.5,21.956586021505377,7.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-02-01,10.1,24.239942528735632,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-03-01,10.6,27.206989247311828,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-04-01,10.8,29.43930555555556,0.1,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-05-01,10.2,26.600403225806453,151.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-06-01,9.3,23.800972222222224,136.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-07-01,9.1,22.756854838709675,173.2,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-08-01,9.74,23.036424731182795,184.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-09-01,9.5,23.25736111111111,64.9,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-10-01,8.8,22.512096774193548,240.4,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-11-01,8.5,22.15972222222222,44.8,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2024-12-01,9.1,21.7497311827957,77.7,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-01-01,10.1,21.280510752688173,7.1000000000000005,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-02-01,11.1,24.44241071428572,0.0,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-03-01,11.0,26.48306451612904,28.7,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-04-01,11.4,27.08152777777778,31.6,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-05-01,10.8,24.933467741935484,159.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-06-01,10.6,23.544722222222223,85.60000000000001,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-07-01,10.4,22.707930107526884,190.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-08-01,10.6,22.29327956989248,175.7,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-09-01,10.2,22.55847222222222,126.3,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-10-01,10.7,22.63266129032258,195.8,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-11-01,8.3,21.85930555555556,22.9,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10203,12.97778,77.59722,2025-12-01,10.7,20.56451612903226,11.5,6.5,16.9,58.4,15.9,14.2,1.3,927.0
10204,12.98556,77.49861,2021-01-01,33.8,21.50497311827957,30.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-02-01,35.33,22.01532738095237,18.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-03-01,36.2,25.728763440860217,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-04-01,37.12,26.39013888888889,79.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-05-01,37.69,25.290994623655912,116.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-06-01,37.15,23.885972222222225,121.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-07-01,37.0,22.90913978494624,195.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-08-01,33.3,23.054569892473115,189.6,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-09-01,33.2,23.08333333333333,134.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-10-01,29.3,22.62271505376344,320.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-11-01,25.2,21.41361111111111,283.6,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2021-12-01,24.2,20.896505376344088,18.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-01-01,28.07,21.65013440860216,3.4000000000000004,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-02-01,27.6,23.098809523809525,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-03-01,32.34,25.65954301075269,4.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-04-01,34.2,26.78833333333333,31.7,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-05-01,34.4,24.324059139784943,152.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-06-01,33.8,23.38111111111112,150.6,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-07-01,34.0,22.519086021505377,199.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-08-01,31.7,22.49811827956989,263.3,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-09-01,31.6,22.50986111111111,101.5,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-10-01,20.6,21.77903225806452,163.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-11-01,23.4,21.186805555555555,77.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2022-12-01,28.3,20.878360215053764,63.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-01-01,28.6,20.683467741935484,1.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-02-01,33.4,23.10595238095238,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-03-01,35.0,24.837365591397848,18.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-04-01,35.0,26.78680555555556,30.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-05-01,34.6,25.456586021505377,144.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-06-01,34.7,24.91555555555556,101.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-07-01,34.8,22.901612903225807,175.5,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-08-01,19.4,24.415994623655912,41.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-09-01,35.5,23.43027777777778,157.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-10-01,38.61,24.02258064516129,37.5,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-11-01,35.3,22.80875,110.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2023-12-01,35.5,22.174462365591395,9.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-01-01,37.1,22.40604838709677,7.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-02-01,38.0,24.66954022988505,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-03-01,38.1,27.61733870967742,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-04-01,38.2,29.82736111111112,0.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-05-01,37.7,26.815591397849463,167.1,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-06-01,35.2,24.056111111111115,124.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-07-01,34.9,23.04408602150537,199.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-08-01,34.6,23.267204301075267,214.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-09-01,34.8,23.47583333333333,69.7,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-10-01,30.2,22.68010752688172,264.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-11-01,31.4,22.68263888888889,38.7,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2024-12-01,31.1,22.19448924731183,81.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-01-01,32.9,21.63198924731183,9.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-02-01,33.9,24.617857142857144,0.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-03-01,34.6,26.56747311827957,19.8,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-04-01,35.0,27.06652777777778,27.7,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-05-01,30.8,25.05537634408602,159.0,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-06-01,30.4,23.9225,98.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-07-01,32.0,23.21854838709677,231.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-08-01,29.2,22.64018817204301,196.6,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-09-01,28.6,22.77694444444445,146.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-10-01,27.5,22.80900537634409,197.4,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-11-01,29.7,22.05597222222222,24.9,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10204,12.98556,77.49861,2025-12-01,28.8,20.619489247311822,7.2,6.4,16.5,69.2,12.0,12.1,0.94,896.0
10206,13.08306,77.50138,2021-01-01,25.0,21.0369623655914,26.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-02-01,25.5,21.48958333333333,16.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-03-01,27.72,25.261559139784943,0.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-04-01,29.35,26.405833333333334,71.3,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-05-01,31.16,25.41532258064516,81.3,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-06-01,29.47,23.830972222222226,107.7,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-07-01,29.25,22.825806451612905,183.1,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-08-01,24.9,22.90120967741936,163.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-09-01,26.2,23.009722222222223,110.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-10-01,22.22,22.478091397849465,318.5,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-11-01,18.2,21.15638888888889,315.6,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2021-12-01,19.01,20.49462365591398,18.6,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-01-01,17.0,21.351344086021506,4.3,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-02-01,17.2,22.62782738095238,0.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-03-01,17.6,25.39327956989247,6.1000000000000005,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-04-01,25.0,26.662222222222223,27.8,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-05-01,24.6,24.33615591397849,120.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-06-01,22.5,23.440694444444443,133.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-07-01,17.6,22.407526881720432,172.6,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-08-01,14.2,22.395430107526884,222.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-09-01,14.35,22.39263888888889,113.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-10-01,10.5,21.534274193548388,181.5,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2022-12-01,12.5,20.4252688172043,52.7,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-01-01,12.8,20.16801075268817,1.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-02-01,15.0,22.53824404761905,0.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-03-01,19.8,24.55658602150537,6.5,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-04-01,18.6,26.85125,31.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-05-01,18.9,25.525806451612905,126.3,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-06-01,19.4,24.94430555555556,68.8,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-07-01,19.2,22.798790322580643,159.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-08-01,19.4,24.19045698924732,49.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-09-01,20.0,23.26027777777778,109.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-10-01,39.35,23.8627688172043,36.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-11-01,20.1,22.594722222222224,90.8,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2023-12-01,20.7,21.71505376344086,9.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-01-01,22.5,21.986559139784948,5.1,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-02-01,23.2,24.27255747126437,0.3,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-03-01,25.3,27.324596774193548,0.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-04-01,27.6,29.609583333333337,0.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-05-01,30.5,26.80322580645161,142.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-06-01,34.3,23.95305555555556,147.6,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-07-01,33.9,22.936827956989248,174.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-08-01,20.79,23.145698924731185,193.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-09-01,23.2,23.25986111111111,71.5,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-10-01,26.3,22.46895161290323,245.7,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-11-01,25.4,21.94763888888889,33.4,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2024-12-01,26.2,21.57983870967741,72.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-01-01,27.5,20.56989247311828,7.8,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-02-01,18.9,23.288690476190474,0.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-03-01,19.5,26.100403225806453,8.7,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-04-01,21.3,26.79375,18.1,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-05-01,21.1,25.15255376344086,121.5,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-06-01,21.3,23.86763888888889,74.1,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-07-01,20.8,23.05537634408602,169.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-08-01,19.4,22.43911290322581,188.1,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-09-01,19.2,22.578611111111112,127.2,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-10-01,18.5,22.48212365591398,218.9,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-11-01,19.3,21.677777777777777,30.0,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10206,13.08306,77.50138,2025-12-01,20.1,20.07271505376344,9.6,6.5,16.4,70.7,11.8,8.2,0.7,866.0
10210,12.17222,77.56556,2024-01-01,28.3,25.18279569892473,20.5,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-02-01,29.5,27.35560344827586,4.7,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-03-01,31.5,29.75120967741936,0.0,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-04-01,31.9,32.06472222222222,1.9,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-05-01,32.7,29.19032258064516,184.7,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-06-01,30.2,27.20986111111111,145.6,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-07-01,29.8,26.261559139784943,146.3,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-08-01,31.4,26.28534946236559,117.6,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-09-01,32.3,27.47902777777778,70.60000000000001,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-10-01,29.7,25.34771505376344,230.3,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-11-01,29.8,24.344722222222224,69.6,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2024-12-01,30.6,24.01962365591397,149.6,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2025-01-01,31.2,23.113844086021505,7.3,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2025-02-01,31.6,25.313244047619047,0.4,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2025-03-01,33.6,27.833198924731185,35.5,6.5,19.8,39.9,22.0,19.3,1.5,468.0
10210,12.17222,77.56556,2025-04-01,34.1,29.21986111111111,38.7,6.5,19.8,39.9,22.0,19.3,1.5,468.0
